experiment,condition_id,context,fragment_names,n_fragments,active_fragments,n_active_fragments,cue_stanchions,cue_waiting_area,cue_service_sign,cue_social_density,n_primitives,primitive_set,sequence,sequence_length,backbone_length,total_VFE,mean_VFE,max_VFE,total_EFE,efe_rate,per_transition_VFE,n_obligatory,n_advancing,n_returning,topology_density,inferred_context,belief_confidence,belief_entropy,belief_reception,belief_corridor,belief_hospital,effective_affinities,weighted_scores,primitive_weights,D_KL_from_baseline
exp2,exp2_hospital_k2_courtesy_space_direct_approach,hospital,"courtesy_space,direct_approach",2,courtesy_space,1,0,0,0,0,2,"gaze-avert,yield-pass",gaze-avert -> yield-pass,2,0,0.0,0.0,-0.0,10.819778,5.409889,0.0,1,0,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""courtesy_space"": 0.03375}","{""gaze-avert"": 0.016875, ""yield-pass"": 0.016875}",0.0
exp2,exp2_hospital_k3_observe_scene_queue_position_wait_patiently,hospital,"observe_scene,queue_position,wait_patiently",3,"observe_scene,queue_position,wait_patiently",3,0,0,0,0,6,"gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> gaze-scan -> position-in-queue -> wait-for-turn -> wait-acknowledge -> yield-pass,6,3,4.60517,0.921034,2.302585,17.992711,2.998785,0.921034,2,3,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751}","{""wait_patiently"": 0.091953, ""queue_position"": 0.089991, ""observe_scene"": 0.088041}","{""wait-acknowledge"": 0.045976, ""wait-for-turn"": 0.045976, ""position-in-queue"": 0.044995, ""yield-pass"": 0.044995, ""gaze-scan"": 0.04402, ""scan-environment"": 0.04402}",0.0
exp2,exp2_hospital_k3_observe_scene_queue_position_approach_service,hospital,"observe_scene,queue_position,approach_service",3,"observe_scene,queue_position,approach_service",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-scan,position-in-queue,scan-environment,yield-pass",scan-environment -> position-in-queue -> yield-pass -> gaze-scan -> approach-counter -> gaze-at-agent,6,4,4.60517,0.921034,2.302585,22.260526,3.710088,0.921034,2,4,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""approach_service"": 0.802513}","{""queue_position"": 0.086954, ""observe_scene"": 0.084995, ""approach_service"": 0.083043}","{""position-in-queue"": 0.043477, ""yield-pass"": 0.043477, ""gaze-scan"": 0.042498, ""scan-environment"": 0.042498, ""approach-counter"": 0.041521, ""gaze-at-agent"": 0.041521}",0.0
exp2,exp2_hospital_k3_observe_scene_queue_position_courtesy_space,hospital,"observe_scene,queue_position,courtesy_space",3,"observe_scene,queue_position,courtesy_space",3,0,0,0,0,5,"gaze-avert,gaze-scan,position-in-queue,scan-environment,yield-pass",scan-environment -> gaze-scan -> position-in-queue -> yield-pass -> gaze-avert,5,2,6.907755,1.726939,2.302585,16.246719,3.249344,1.726939,2,2,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""courtesy_space"": 0.590416}","{""queue_position"": 0.082692, ""observe_scene"": 0.08145, ""courtesy_space"": 0.071323}","{""position-in-queue"": 0.041346, ""yield-pass"": 0.077008, ""gaze-scan"": 0.040725, ""scan-environment"": 0.040725, ""gaze-avert"": 0.035662}",0.0
exp2,exp2_hospital_k3_observe_scene_queue_position_direct_approach,hospital,"observe_scene,queue_position,direct_approach",3,"observe_scene,queue_position",2,0,0,0,0,4,"gaze-scan,position-in-queue,scan-environment,yield-pass",scan-environment -> gaze-scan -> position-in-queue -> yield-pass,4,2,4.60517,1.535057,2.302585,10.360425,2.590106,1.535057,2,2,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""direct_approach"": 0.176752}","{""queue_position"": 0.088125, ""observe_scene"": 0.086875}","{""position-in-queue"": 0.044063, ""yield-pass"": 0.044063, ""gaze-scan"": 0.043438, ""scan-environment"": 0.043438}",0.0
exp2,exp2_hospital_k3_observe_scene_wait_patiently_approach_service,hospital,"observe_scene,wait_patiently,approach_service",3,"observe_scene,wait_patiently,approach_service",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-scan,scan-environment,wait-acknowledge,wait-for-turn",gaze-at-agent -> wait-acknowledge -> wait-for-turn -> scan-environment -> gaze-scan -> approach-counter,6,4,6.907755,1.381551,2.302585,22.207422,3.701237,1.381551,0,4,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513}","{""wait_patiently"": 0.08992, ""observe_scene"": 0.085991, ""approach_service"": 0.084042}","{""wait-acknowledge"": 0.04496, ""wait-for-turn"": 0.04496, ""gaze-scan"": 0.042996, ""scan-environment"": 0.042996, ""approach-counter"": 0.042021, ""gaze-at-agent"": 0.042021}",0.0
exp2,exp2_hospital_k3_observe_scene_wait_patiently_courtesy_space,hospital,"observe_scene,wait_patiently,courtesy_space",3,"observe_scene,wait_patiently,courtesy_space",3,0,0,0,0,6,"gaze-avert,gaze-scan,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",gaze-scan -> yield-pass -> scan-environment -> wait-acknowledge -> wait-for-turn -> gaze-avert,6,2,9.21034,1.842068,2.302585,22.809529,3.801588,1.842068,1,2,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""wait_patiently"": 0.940751, ""courtesy_space"": 0.590416}","{""wait_patiently"": 0.086152, ""observe_scene"": 0.08256, ""courtesy_space"": 0.072333}","{""wait-acknowledge"": 0.043076, ""wait-for-turn"": 0.043076, ""gaze-scan"": 0.04128, ""scan-environment"": 0.04128, ""gaze-avert"": 0.036166, ""yield-pass"": 0.036166}",0.0
exp2,exp2_hospital_k3_observe_scene_wait_patiently_direct_approach,hospital,"observe_scene,wait_patiently,direct_approach",3,"observe_scene,wait_patiently",2,0,0,0,0,4,"gaze-scan,scan-environment,wait-acknowledge,wait-for-turn",gaze-scan -> wait-acknowledge -> scan-environment -> wait-for-turn,4,2,4.60517,1.535057,2.302585,11.235898,2.808974,1.535057,0,2,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""wait_patiently"": 0.940751, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.09125, ""observe_scene"": 0.08875}","{""wait-acknowledge"": 0.045625, ""wait-for-turn"": 0.045625, ""gaze-scan"": 0.044375, ""scan-environment"": 0.044375}",0.0
exp2,exp2_hospital_k3_observe_scene_approach_service_courtesy_space,hospital,"observe_scene,approach_service,courtesy_space",3,"observe_scene,approach_service,courtesy_space",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,scan-environment,yield-pass",gaze-at-agent -> gaze-avert -> scan-environment -> gaze-scan -> approach-counter -> yield-pass,6,3,4.60517,0.921034,2.302585,25.665898,4.27765,0.921034,1,3,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416}","{""observe_scene"": 0.079313, ""approach_service"": 0.077446, ""courtesy_space"": 0.069216}","{""gaze-scan"": 0.039656, ""scan-environment"": 0.039656, ""approach-counter"": 0.038723, ""gaze-at-agent"": 0.038723, ""gaze-avert"": 0.034608, ""yield-pass"": 0.034608}",0.0
exp2,exp2_hospital_k3_observe_scene_approach_service_direct_approach,hospital,"observe_scene,approach_service,direct_approach",3,"observe_scene,approach_service",2,0,0,0,0,4,"approach-counter,gaze-at-agent,gaze-scan,scan-environment",gaze-scan -> scan-environment -> approach-counter -> gaze-at-agent,4,3,4.60517,1.535057,2.302585,14.784878,3.696219,1.535057,0,3,1,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""approach_service"": 0.802513, ""direct_approach"": 0.176752}","{""observe_scene"": 0.083125, ""approach_service"": 0.081875}","{""gaze-scan"": 0.041563, ""scan-environment"": 0.041563, ""approach-counter"": 0.040938, ""gaze-at-agent"": 0.040938}",0.0
exp2,exp2_hospital_k3_observe_scene_courtesy_space_direct_approach,hospital,"observe_scene,courtesy_space,direct_approach",3,"observe_scene,courtesy_space",2,0,0,0,0,4,"gaze-avert,gaze-scan,scan-environment,yield-pass",gaze-scan -> yield-pass -> scan-environment -> gaze-avert,4,1,4.60517,1.535057,2.302585,14.904676,3.726169,1.535057,1,1,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""observe_scene"": 0.075625, ""courtesy_space"": 0.069375}","{""gaze-scan"": 0.037812, ""scan-environment"": 0.037812, ""gaze-avert"": 0.034688, ""yield-pass"": 0.034688}",0.0
exp2,exp2_hospital_k3_queue_position_wait_patiently_approach_service,hospital,"queue_position,wait_patiently,approach_service",3,"queue_position,wait_patiently,approach_service",3,0,0,0,0,6,"approach-counter,gaze-at-agent,position-in-queue,wait-acknowledge,wait-for-turn,yield-pass",position-in-queue -> wait-for-turn -> yield-pass -> approach-counter -> wait-acknowledge -> gaze-at-agent,6,4,4.60517,0.921034,2.302585,20.755834,3.459306,0.921034,2,4,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513}","{""wait_patiently"": 0.090942, ""queue_position"": 0.088976, ""approach_service"": 0.085072}","{""wait-acknowledge"": 0.045471, ""wait-for-turn"": 0.045471, ""position-in-queue"": 0.044488, ""yield-pass"": 0.044488, ""approach-counter"": 0.042536, ""gaze-at-agent"": 0.042536}",0.0
exp2,exp2_hospital_k3_queue_position_wait_patiently_courtesy_space,hospital,"queue_position,wait_patiently,courtesy_space",3,"queue_position,wait_patiently,courtesy_space",3,0,0,0,0,5,"gaze-avert,position-in-queue,wait-acknowledge,wait-for-turn,yield-pass",wait-acknowledge -> gaze-avert -> yield-pass -> position-in-queue -> wait-for-turn,5,2,0.0,0.0,-0.0,15.839659,3.167932,0.0,2,2,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""courtesy_space"": 0.590416}","{""wait_patiently"": 0.087111, ""queue_position"": 0.084546, ""courtesy_space"": 0.073084}","{""wait-acknowledge"": 0.043555, ""wait-for-turn"": 0.043555, ""position-in-queue"": 0.042273, ""yield-pass"": 0.078815, ""gaze-avert"": 0.036542}",0.0
exp2,exp2_hospital_k3_queue_position_wait_patiently_direct_approach,hospital,"queue_position,wait_patiently,direct_approach",3,"queue_position,wait_patiently",2,0,0,0,0,4,"position-in-queue,wait-acknowledge,wait-for-turn,yield-pass",wait-acknowledge -> yield-pass -> position-in-queue -> wait-for-turn,4,2,0.0,0.0,-0.0,9.755185,2.438796,0.0,2,2,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.093125, ""queue_position"": 0.091875}","{""wait-acknowledge"": 0.046563, ""wait-for-turn"": 0.046563, ""position-in-queue"": 0.045937, ""yield-pass"": 0.045937}",0.0
exp2,exp2_hospital_k3_queue_position_approach_service_courtesy_space,hospital,"queue_position,approach_service,courtesy_space",3,"queue_position,approach_service,courtesy_space",3,0,0,0,0,5,"approach-counter,gaze-at-agent,gaze-avert,position-in-queue,yield-pass",gaze-at-agent -> gaze-avert -> yield-pass -> position-in-queue -> approach-counter,5,3,2.302585,0.575646,2.302585,19.448677,3.889735,0.575646,2,3,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416}","{""queue_position"": 0.081735, ""approach_service"": 0.078495, ""courtesy_space"": 0.070453}","{""position-in-queue"": 0.040868, ""yield-pass"": 0.076094, ""approach-counter"": 0.039248, ""gaze-at-agent"": 0.039248, ""gaze-avert"": 0.035226}",0.0
exp2,exp2_hospital_k3_queue_position_approach_service_direct_approach,hospital,"queue_position,approach_service,direct_approach",3,"queue_position,approach_service",2,0,0,0,0,4,"approach-counter,gaze-at-agent,position-in-queue,yield-pass",position-in-queue -> yield-pass -> approach-counter -> gaze-at-agent,4,3,4.60517,1.535057,2.302585,14.12219,3.530547,1.535057,2,3,1,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""approach_service"": 0.802513, ""direct_approach"": 0.176752}","{""queue_position"": 0.08625, ""approach_service"": 0.08375}","{""position-in-queue"": 0.043125, ""yield-pass"": 0.043125, ""approach-counter"": 0.041875, ""gaze-at-agent"": 0.041875}",0.0
exp2,exp2_hospital_k3_queue_position_courtesy_space_direct_approach,hospital,"queue_position,courtesy_space,direct_approach",3,"queue_position,courtesy_space",2,0,0,0,0,3,"gaze-avert,position-in-queue,yield-pass",gaze-avert -> yield-pass -> position-in-queue,3,1,0.0,0.0,-0.0,8.271093,2.757031,0.0,2,1,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""queue_position"": 0.07875, ""courtesy_space"": 0.07125}","{""position-in-queue"": 0.039375, ""yield-pass"": 0.075, ""gaze-avert"": 0.035625}",0.0
exp2,exp2_hospital_k3_wait_patiently_approach_service_courtesy_space,hospital,"wait_patiently,approach_service,courtesy_space",3,"wait_patiently,approach_service,courtesy_space",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-avert,wait-acknowledge,wait-for-turn,yield-pass",wait-for-turn -> yield-pass -> approach-counter -> wait-acknowledge -> gaze-at-agent -> gaze-avert,6,3,4.60517,0.921034,2.302585,25.123922,4.18732,0.921034,1,3,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416}","{""wait_patiently"": 0.085085, ""approach_service"": 0.079584, ""courtesy_space"": 0.071352}","{""wait-acknowledge"": 0.042543, ""wait-for-turn"": 0.042543, ""approach-counter"": 0.039792, ""gaze-at-agent"": 0.039792, ""gaze-avert"": 0.035676, ""yield-pass"": 0.035676}",0.0
exp2,exp2_hospital_k3_wait_patiently_approach_service_direct_approach,hospital,"wait_patiently,approach_service,direct_approach",3,"wait_patiently,approach_service",2,0,0,0,0,4,"approach-counter,gaze-at-agent,wait-acknowledge,wait-for-turn",wait-for-turn -> approach-counter -> wait-acknowledge -> gaze-at-agent,4,3,2.302585,0.767528,2.302585,13.66752,3.41688,0.767528,0,3,1,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.089375, ""approach_service"": 0.085625}","{""wait-acknowledge"": 0.044688, ""wait-for-turn"": 0.044688, ""approach-counter"": 0.042813, ""gaze-at-agent"": 0.042813}",0.0
exp2,exp2_hospital_k3_wait_patiently_courtesy_space_direct_approach,hospital,"wait_patiently,courtesy_space,direct_approach",3,"wait_patiently,courtesy_space",2,0,0,0,0,4,"gaze-avert,wait-acknowledge,wait-for-turn,yield-pass",wait-acknowledge -> gaze-avert -> yield-pass -> wait-for-turn,4,1,2.302585,0.767528,2.302585,14.740272,3.685068,0.767528,1,1,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""wait_patiently"": 0.940751, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.081875, ""courtesy_space"": 0.073125}","{""wait-acknowledge"": 0.040938, ""wait-for-turn"": 0.040938, ""gaze-avert"": 0.036562, ""yield-pass"": 0.036562}",0.0
exp2,exp2_hospital_k3_approach_service_courtesy_space_direct_approach,hospital,"approach_service,courtesy_space,direct_approach",3,"approach_service,courtesy_space",2,0,0,0,0,4,"approach-counter,gaze-at-agent,gaze-avert,yield-pass",gaze-at-agent -> gaze-avert -> approach-counter -> yield-pass,4,2,4.60517,1.535057,2.302585,16.938701,4.234675,1.535057,1,2,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""approach_service"": 0.0725, ""courtesy_space"": 0.0675}","{""approach-counter"": 0.03625, ""gaze-at-agent"": 0.03625, ""gaze-avert"": 0.03375, ""yield-pass"": 0.03375}",0.0
exp2,exp2_hospital_k4_observe_scene_queue_position_wait_patiently_approach_service,hospital,"observe_scene,queue_position,wait_patiently,approach_service",4,"observe_scene,queue_position,wait_patiently,approach_service",4,0,0,0,0,8,"approach-counter,gaze-at-agent,gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> position-in-queue -> wait-for-turn -> approach-counter -> wait-acknowledge -> yield-pass -> gaze-scan -> gaze-at-agent,8,5,4.60517,0.657881,2.302585,29.598713,3.699839,0.657881,2,5,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513}","{""wait_patiently"": 0.090835, ""queue_position"": 0.088602, ""observe_scene"": 0.086373, ""approach_service"": 0.084153}","{""wait-acknowledge"": 0.045418, ""wait-for-turn"": 0.045418, ""position-in-queue"": 0.044301, ""yield-pass"": 0.044301, ""gaze-scan"": 0.043186, ""scan-environment"": 0.043186, ""approach-counter"": 0.042076, ""gaze-at-agent"": 0.042076}",0.0
exp2,exp2_hospital_k4_observe_scene_queue_position_wait_patiently_courtesy_space,hospital,"observe_scene,queue_position,wait_patiently,courtesy_space",4,"observe_scene,queue_position,wait_patiently,courtesy_space",4,0,0,0,0,7,"gaze-avert,gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> gaze-scan -> position-in-queue -> wait-for-turn -> yield-pass -> wait-acknowledge -> gaze-avert,7,3,6.907755,1.151293,2.302585,24.448908,3.492701,1.151293,2,3,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""courtesy_space"": 0.590416}","{""wait_patiently"": 0.0883, ""queue_position"": 0.08557, ""observe_scene"": 0.084096, ""courtesy_space"": 0.072561}","{""wait-acknowledge"": 0.04415, ""wait-for-turn"": 0.04415, ""position-in-queue"": 0.042785, ""yield-pass"": 0.079066, ""gaze-scan"": 0.042048, ""scan-environment"": 0.042048, ""gaze-avert"": 0.036281}",0.0
exp2,exp2_hospital_k4_observe_scene_queue_position_wait_patiently_direct_approach,hospital,"observe_scene,queue_position,wait_patiently,direct_approach",4,"observe_scene,queue_position,wait_patiently",3,0,0,0,0,6,"gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> gaze-scan -> position-in-queue -> wait-for-turn -> wait-acknowledge -> yield-pass,6,3,4.60517,0.921034,2.302585,17.992711,2.998785,0.921034,2,3,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.091953, ""queue_position"": 0.089991, ""observe_scene"": 0.088041}","{""wait-acknowledge"": 0.045976, ""wait-for-turn"": 0.045976, ""position-in-queue"": 0.044995, ""yield-pass"": 0.044995, ""gaze-scan"": 0.04402, ""scan-environment"": 0.04402}",0.0
exp2,exp2_hospital_k4_observe_scene_queue_position_approach_service_courtesy_space,hospital,"observe_scene,queue_position,approach_service,courtesy_space",4,"observe_scene,queue_position,approach_service,courtesy_space",4,0,0,0,0,7,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,position-in-queue,scan-environment,yield-pass",scan-environment -> position-in-queue -> yield-pass -> gaze-scan -> approach-counter -> gaze-at-agent -> gaze-avert,7,4,4.60517,0.767528,2.302585,27.997888,3.999698,0.767528,2,4,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416}","{""queue_position"": 0.083591, ""observe_scene"": 0.081942, ""approach_service"": 0.079759, ""courtesy_space"": 0.070646}","{""position-in-queue"": 0.041795, ""yield-pass"": 0.077119, ""gaze-scan"": 0.040971, ""scan-environment"": 0.040971, ""approach-counter"": 0.039879, ""gaze-at-agent"": 0.039879, ""gaze-avert"": 0.035323}",0.0
exp2,exp2_hospital_k4_observe_scene_queue_position_approach_service_direct_approach,hospital,"observe_scene,queue_position,approach_service,direct_approach",4,"observe_scene,queue_position,approach_service",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-scan,position-in-queue,scan-environment,yield-pass",scan-environment -> position-in-queue -> yield-pass -> gaze-scan -> approach-counter -> gaze-at-agent,6,4,4.60517,0.921034,2.302585,22.260526,3.710088,0.921034,2,4,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""approach_service"": 0.802513, ""direct_approach"": 0.176752}","{""queue_position"": 0.086954, ""observe_scene"": 0.084995, ""approach_service"": 0.083043}","{""position-in-queue"": 0.043477, ""yield-pass"": 0.043477, ""gaze-scan"": 0.042498, ""scan-environment"": 0.042498, ""approach-counter"": 0.041521, ""gaze-at-agent"": 0.041521}",0.0
exp2,exp2_hospital_k4_observe_scene_queue_position_courtesy_space_direct_approach,hospital,"observe_scene,queue_position,courtesy_space,direct_approach",4,"observe_scene,queue_position,courtesy_space",3,0,0,0,0,5,"gaze-avert,gaze-scan,position-in-queue,scan-environment,yield-pass",scan-environment -> gaze-scan -> position-in-queue -> yield-pass -> gaze-avert,5,2,6.907755,1.726939,2.302585,16.246719,3.249344,1.726939,2,2,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""queue_position"": 0.082692, ""observe_scene"": 0.08145, ""courtesy_space"": 0.071323}","{""position-in-queue"": 0.041346, ""yield-pass"": 0.077008, ""gaze-scan"": 0.040725, ""scan-environment"": 0.040725, ""gaze-avert"": 0.035662}",0.0
exp2,exp2_hospital_k4_observe_scene_wait_patiently_approach_service_courtesy_space,hospital,"observe_scene,wait_patiently,approach_service,courtesy_space",4,"observe_scene,wait_patiently,approach_service,courtesy_space",4,0,0,0,0,8,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",wait-for-turn -> gaze-scan -> approach-counter -> wait-acknowledge -> scan-environment -> gaze-at-agent -> gaze-avert -> yield-pass,8,4,6.907755,0.986822,2.302585,34.415301,4.301913,0.986822,1,4,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416}","{""wait_patiently"": 0.086908, ""observe_scene"": 0.082671, ""approach_service"": 0.080488, ""courtesy_space"": 0.071258}","{""wait-acknowledge"": 0.043454, ""wait-for-turn"": 0.043454, ""gaze-scan"": 0.041335, ""scan-environment"": 0.041335, ""approach-counter"": 0.040244, ""gaze-at-agent"": 0.040244, ""gaze-avert"": 0.035629, ""yield-pass"": 0.035629}",0.0
exp2,exp2_hospital_k4_observe_scene_wait_patiently_approach_service_direct_approach,hospital,"observe_scene,wait_patiently,approach_service,direct_approach",4,"observe_scene,wait_patiently,approach_service",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-scan,scan-environment,wait-acknowledge,wait-for-turn",gaze-at-agent -> wait-acknowledge -> wait-for-turn -> scan-environment -> gaze-scan -> approach-counter,6,4,6.907755,1.381551,2.302585,22.207422,3.701237,1.381551,0,4,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.08992, ""observe_scene"": 0.085991, ""approach_service"": 0.084042}","{""wait-acknowledge"": 0.04496, ""wait-for-turn"": 0.04496, ""gaze-scan"": 0.042996, ""scan-environment"": 0.042996, ""approach-counter"": 0.042021, ""gaze-at-agent"": 0.042021}",0.0
exp2,exp2_hospital_k4_observe_scene_wait_patiently_courtesy_space_direct_approach,hospital,"observe_scene,wait_patiently,courtesy_space,direct_approach",4,"observe_scene,wait_patiently,courtesy_space",3,0,0,0,0,6,"gaze-avert,gaze-scan,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",gaze-scan -> yield-pass -> scan-environment -> wait-acknowledge -> wait-for-turn -> gaze-avert,6,2,9.21034,1.842068,2.302585,22.809529,3.801588,1.842068,1,2,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""wait_patiently"": 0.940751, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.086152, ""observe_scene"": 0.08256, ""courtesy_space"": 0.072333}","{""wait-acknowledge"": 0.043076, ""wait-for-turn"": 0.043076, ""gaze-scan"": 0.04128, ""scan-environment"": 0.04128, ""gaze-avert"": 0.036166, ""yield-pass"": 0.036166}",0.0
exp2,exp2_hospital_k4_observe_scene_approach_service_courtesy_space_direct_approach,hospital,"observe_scene,approach_service,courtesy_space,direct_approach",4,"observe_scene,approach_service,courtesy_space",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,scan-environment,yield-pass",gaze-at-agent -> gaze-avert -> scan-environment -> gaze-scan -> approach-counter -> yield-pass,6,3,4.60517,0.921034,2.302585,25.665898,4.27765,0.921034,1,3,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""observe_scene"": 0.079313, ""approach_service"": 0.077446, ""courtesy_space"": 0.069216}","{""gaze-scan"": 0.039656, ""scan-environment"": 0.039656, ""approach-counter"": 0.038723, ""gaze-at-agent"": 0.038723, ""gaze-avert"": 0.034608, ""yield-pass"": 0.034608}",0.0
exp2,exp2_hospital_k4_queue_position_wait_patiently_approach_service_courtesy_space,hospital,"queue_position,wait_patiently,approach_service,courtesy_space",4,"queue_position,wait_patiently,approach_service,courtesy_space",4,0,0,0,0,7,"approach-counter,gaze-at-agent,gaze-avert,position-in-queue,wait-acknowledge,wait-for-turn,yield-pass",position-in-queue -> wait-for-turn -> yield-pass -> approach-counter -> wait-acknowledge -> gaze-at-agent -> gaze-avert,7,4,4.60517,0.767528,2.302585,27.271574,3.895939,0.767528,2,4,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416}","{""wait_patiently"": 0.087589, ""queue_position"": 0.084901, ""approach_service"": 0.08118, ""courtesy_space"": 0.07195}","{""wait-acknowledge"": 0.043795, ""wait-for-turn"": 0.043795, ""position-in-queue"": 0.04245, ""yield-pass"": 0.078425, ""approach-counter"": 0.04059, ""gaze-at-agent"": 0.04059, ""gaze-avert"": 0.035975}",0.0
